trial_number,study_name,bandit_name,method_group,set_name,z_window,n_market_features,feature_list,memory_horizon_bars,objective_score,valid,objective_metric_name,constraints_values,cv_min_symbol_trades,cv_finite_objective,observed_dro_minimax_median,observed_dro_pure_min_median,dro_alpha,observed_median_max_drawdown_abs,observed_median_profit_factor,observed_median_total_trades,observed_median_min_symbol_trades,n_seeds,seeds_used,dro_minimax_median,dro_minimax_mean,dro_minimax_std,dro_minimax_min,dro_minimax_max,dro_pure_min_median,dro_pure_min_mean,dro_pure_min_std,h1_mean_aggregate_median,h2_mean_aggregate_median,full_mean_aggregate_median,median_max_drawdown_abs,median_profit_factor,median_total_trades,median_min_symbol_trades,median_holding_bars_overall,mean_holding_bars_overall,p25_holding_bars_overall,p75_holding_bars_overall,share_trades_closed_before_horizon_overall,share_trades_closed_after_horizon_overall,median_time_between_entries_overall,forced_singleton_ratio_overall,decision_point_ratio_overall,bandit_consulted_ratio_overall,pending_update_queued_ratio_overall,param_bandit_type,param_reward_clip,param_lambda_prior,param_discount_factor,param_noise_std,optuna_param_lambda_prior,optuna_param_one_minus_gamma,optuna_param_noise_std,param_ucb_alpha,optuna_param_ucb_alpha,param_window_size,optuna_param_window_size,diagnostic_rank
2,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,200.0,-4.4089447905494605,True,dro_minimax_median,"[-93.0, 0.0]",-93.0,0.0,-4.4089447905494605,-5.608135799629007,0.5,10.3322426077696,0.7159410272321935,470.5,143.0,2,3142|3143,-4.4089447905494605,-4.4089447905494605,0.3146539655719288,-4.63143874333261,-4.186450837766311,-5.608135799629007,-5.608135799629007,0.844892567658181,-0.8113717633108215,-5.608135799629007,-6.386839165741943,10.3322426077696,0.7159410272321935,470.5,143.0,4.0,7.376206339097633,4.0,5.5,0.8518048249591874,0.1481951750408126,7.75,0.3005,0.6995,0.6995,0.6955,sw_lints,0.1,3.45412671442085,,0.0020292447785574,3.45412671442085,,0.0020292447785574,,,200.0,200.0,5
9,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,225.0,-4.550160162614816,True,dro_minimax_median,"[-93.0, 0.0]",-93.0,0.0,-4.550160162614816,-5.46010946333006,0.5,11.612630352955604,0.6625077722947066,477.5,143.0,2,3142|3143,-4.550160162614816,-4.550160162614816,1.350204681518702,-5.504899048906513,-3.595421276323119,-5.46010946333006,-5.46010946333006,1.697336417263141,-1.8203122604690831,-5.46010946333006,-7.174616529366595,11.612630352955604,0.6625077722947066,477.5,143.0,4.0,6.274010872848082,4.0,5.0,0.8629980960152319,0.1370019039847681,8.5,0.3275,0.6725,0.6725,0.671,sw_lints,0.1,0.5544936742103987,,0.0015378365448599,0.5544936742103987,,0.0015378365448599,,,225.0,225.0,6
13,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,400.0,-4.673918899464693,True,dro_minimax_median,"[-110.0, 0.0]",-110.0,0.0,-4.673918899464693,-5.807545336499823,0.5,8.291551199034135,0.7479109727507008,551.0,160.0,2,3142|3143,-4.673918899464693,-4.673918899464693,0.4943292442016594,-5.023462460178508,-4.32437533875088,-5.807545336499823,-5.807545336499823,0.0025177083561284,-1.2730395883593055,-5.807545336499823,-6.974095354832922,8.291551199034135,0.7479109727507008,551.0,160.0,4.0,5.244879518072289,4.0,4.875,0.9177156177156176,0.0822843822843822,7.5,0.38375,0.61625,0.61625,0.6140000000000001,sw_lints,0.1,0.695586259574828,,0.0132219917148223,0.695586259574828,,0.0132219917148223,,,400.0,400.0,7
14,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,325.0,-4.809118484297364,True,dro_minimax_median,"[-100.5, 0.0]",-100.5,0.0,-4.809118484297364,-5.952162625017502,0.5,11.155243401989413,0.6356230703787299,509.5,150.5,2,3142|3143,-4.809118484297364,-4.809118484297364,0.2099680721651492,-4.957588331958007,-4.66064863663672,-5.952162625017502,-5.952162625017502,0.1027959232309686,-1.3799860621369473,-5.952162625017502,-7.238401902083252,11.155243401989413,0.6356230703787299,509.5,150.5,4.0,5.956108795051103,4.0,5.0,0.9106630879033736,0.0893369120966266,7.0,0.34625,0.65375,0.65375,0.652,sw_lints,0.1,0.7192932812522638,,0.0037905044305404,0.7192932812522638,,0.0037905044305404,,,325.0,325.0,8
11,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,300.0,-4.9196005576142685,True,dro_minimax_median,"[-117.5, 0.0]",-117.5,0.0,-4.9196005576142685,-6.353299795893614,0.5,9.668313981089982,0.742028558199643,527.5,167.5,2,3142|3143,-4.9196005576142685,-4.9196005576142685,0.3686000232612144,-5.180240133607793,-4.658960981620745,-6.353299795893614,-6.353299795893614,0.246943603080963,-0.6185028427762362,-6.353299795893614,-6.953505088908977,9.668313981089982,0.742028558199643,527.5,167.5,4.0,5.559014996591683,4.0,4.5,0.9136651494161884,0.0863348505838116,7.0,0.3555,0.6445,0.6445,0.643,sw_lints,0.1,0.9208830788363922,,0.0102964568542578,0.9208830788363922,,0.0102964568542578,,,300.0,300.0,9
10,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,175.0,-4.9293710790016085,True,dro_minimax_median,"[-132.0, 0.0]",-132.0,0.0,-4.9293710790016085,-5.947965048696647,0.5,10.64492494047724,0.6703212063376118,577.5,182.0,2,3142|3143,-4.9293710790016085,-4.9293710790016085,0.0447494693896067,-4.961013732261499,-4.897728425741717,-5.947965048696647,-5.947965048696647,0.1317375603559769,-1.8735891699164935,-5.947965048696647,-7.700564137021063,10.64492494047724,0.6703212063376118,577.5,182.0,4.0,5.768591254255041,4.0,6.0,0.9069643806485912,0.0930356193514088,8.0,0.3914999999999999,0.6085,0.6085,0.60575,sw_lints,0.1,24.472806982794832,,0.0237431051242555,24.472806982794832,,0.0237431051242555,,,175.0,175.0,10
4,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,450.0,-5.024575738039513,True,dro_minimax_median,"[-128.5, 0.0]",-128.5,0.0,-5.024575738039513,-5.557878112637178,0.5,12.307806916599084,0.6604878875832529,603.5,178.5,2,3142|3143,-5.024575738039513,-5.024575738039513,1.046899546123214,-5.764845506324356,-4.284305969754669,-5.557878112637178,-5.557878112637178,1.201055967349035,-3.424668614246516,-5.557878112637178,-8.771125121331059,12.307806916599084,0.6604878875832529,603.5,178.5,4.0,5.628117941369344,4.0,6.0,0.916267942583732,0.0837320574162679,8.0,0.4185,0.5815,0.5815,0.58,sw_lints,0.1,1.063384242189357,,0.0395067694017965,1.063384242189357,,0.0395067694017965,,,450.0,450.0,11
8,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,175.0,-5.102004022853592,True,dro_minimax_median,"[-75.5, 0.0]",-75.5,0.0,-5.102004022853592,-5.702559649108348,0.5,11.84999044012454,0.5903274927311124,400.0,125.5,2,3142|3143,-5.102004022853592,-5.102004022853592,0.5219421254454224,-5.47107283914297,-4.732935206564214,-5.702559649108348,-5.702559649108348,0.8046945314416689,-3.3003371440893234,-5.702559649108348,-8.839672723791558,11.84999044012454,0.5903274927311124,400.0,125.5,4.0,7.9707462686567165,4.0,7.875,0.7903525046382189,0.209647495361781,10.0,0.26675,0.73325,0.73325,0.7302500000000001,sw_lints,0.1,28.965353467011248,,0.0029257580233497,28.965353467011248,,0.0029257580233497,,,175.0,175.0,12
5,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,275.0,-5.1552638404499564,True,dro_minimax_median,"[-130.0, 0.0]",-130.0,0.0,-5.1552638404499564,-5.587354123980665,0.5,10.476409602824782,0.603569591700525,578.5,180.0,2,3142|3143,-5.1552638404499564,-5.1552638404499564,1.842211516120205,-6.457904095878504,-3.852623585021409,-5.587354123980665,-5.587354123980665,2.1260169998460774,-3.858992989857832,-5.587354123980665,-9.216927020001137,10.476409602824782,0.603569591700525,578.5,180.0,4.0,5.664264329145961,4.0,5.0,0.9082533411525048,0.0917466588474952,7.5,0.3934999999999999,0.6065,0.6065,0.6025,sw_lints,0.1,5.097223954365923,,0.0233229113808919,5.097223954365923,,0.0233229113808919,,,275.0,275.0,13
7,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,375.0,-5.531512094019081,True,dro_minimax_median,"[-93.5, 0.0]",-93.5,0.0,-5.531512094019081,-6.833468448564455,0.5,10.495538233440744,0.6309662722555982,499.0,143.5,2,3142|3143,-5.531512094019081,-5.531512094019081,0.4539323561390228,-5.852490741244971,-5.210533446793191,-6.833468448564455,-6.833468448564455,0.6735849870094751,-1.625643030382956,-6.833468448564455,-8.319132827051622,10.495538233440744,0.6309662722555982,499.0,143.5,4.0,5.817067307692307,4.0,5.0,0.8884271978021978,0.1115728021978021,7.5,0.33875,0.66125,0.66125,0.6595,sw_lints,0.1,18.23395742524652,,0.0117761112786103,18.23395742524652,,0.0117761112786103,,,375.0,375.0,14
3,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,250.0,-5.655487618873652,True,dro_minimax_median,"[-142.5, 0.0]",-142.5,0.0,-5.655487618873652,-6.788389014988531,0.5,9.13791899091858,0.6802188427319771,617.5,192.5,2,3142|3143,-5.655487618873652,-5.655487618873652,0.7537895136564899,-6.1884972955674655,-5.122477942179838,-6.788389014988531,-6.788389014988531,0.6767848213377317,-2.2567834305290155,-6.788389014988531,-8.85837905089519,9.13791899091858,0.6802188427319771,617.5,192.5,4.0,5.470554834523037,4.0,5.5,0.929388384166126,0.0706116158338741,8.0,0.4175,0.5825,0.5825,0.5795,sw_lints,0.1,0.6548980993605484,,0.0353735249925643,0.6548980993605484,,0.0353735249925643,,,250.0,250.0,15
12,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,350.0,-5.792915669074711,True,dro_minimax_median,"[-136.5, 0.0]",-136.5,0.0,-5.792915669074711,-6.685056640441982,0.5,11.296904049996066,0.6685885125577601,583.5,186.5,2,3142|3143,-5.792915669074711,-5.792915669074711,1.7179696621892753,-7.00770366708151,-4.578127671067913,-6.685056640441982,-6.685056640441982,1.9443033907305491,-3.116492754972901,-6.685056640441982,-9.540691722526311,11.296904049996066,0.6685885125577601,583.5,186.5,4.0,5.953748028835323,4.0,6.0,0.896302658256364,0.1036973417436359,8.0,0.377,0.623,0.623,0.62025,sw_lints,0.1,1.6774694280336433,,0.0319863609585468,1.6774694280336433,,0.0319863609585468,,,350.0,350.0,16
9,sw_lints__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,250.0,-1.8882237073030883,True,dro_minimax_median,"[-49.0, 0.0]",-49.0,0.0,-1.8882237073030883,-2.0335868900873613,0.5,7.128377256679681,0.7154280898495492,326.0,99.0,2,3142|3143,-1.8882237073030883,-1.8882237073030883,1.3455488761841237,-2.8396704420708203,-0.9367769725353562,-2.0335868900873613,-2.0335868900873613,1.3444685738868165,-1.7413327463585,-1.74438830267913,-3.435039793017101,7.128377256679681,0.7154280898495492,326.0,99.0,4.0,6.63498427672956,4.0,5.0,0.8636792452830189,0.1363207547169811,9.0,0.2255,0.7745,0.7745,0.7705,sw_lints,0.1,0.567355813211897,,0.005842245301838,0.567355813211897,,0.005842245301838,,,250.0,250.0,1
3,sw_lints__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,325.0,-2.461239538230191,True,dro_minimax_median,"[-36.0, 0.0]",-36.0,0.0,-2.461239538230191,-3.115503256621229,0.5,6.847864340549831,0.7175899239454722,311.5,86.0,2,3142|3143,-2.461239538230191,-2.461239538230191,1.111191858377071,-3.2469708364879,-1.6755082399724823,-3.115503256621229,-3.115503256621229,1.5804761896479074,-0.4984483830570781,-3.115503256621229,-3.5988206184196274,6.847864340549831,0.7175899239454722,311.5,86.0,4.0,8.552882960413081,4.0,6.25,0.8293313069908814,0.1706686930091185,9.0,0.2135,0.7865,0.7865,0.7815,sw_lints,0.1,1.1317377903866686,,0.002062042774732,1.1317377903866686,,0.002062042774732,,,325.0,325.0,2
12,sw_lints__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,300.0,-2.481152291860732,True,dro_minimax_median,"[-49.5, 0.0]",-49.5,0.0,-2.481152291860732,-3.043004683314213,0.5,7.27261997605363,0.8169846641967877,344.0,99.5,2,3142|3143,-2.481152291860732,-2.481152291860732,1.5919095107791132,-3.606802301968002,-1.3555022817534614,-3.043004683314213,-3.043004683314213,2.2885084139220706,-0.7955951175002862,-3.043004683314213,-3.8324285189735727,7.27261997605363,0.8169846641967877,344.0,99.5,4.0,7.2528895053166895,4.0,5.25,0.8412698412698413,0.1587301587301587,8.25,0.2315,0.7685,0.7685,0.7635000000000001,sw_lints,0.1,1.4801678174908734,,0.0030003137264079,1.4801678174908734,,0.0030003137264079,,,300.0,300.0,3
13,sw_lints__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,450.0,-2.8387929010636785,True,dro_minimax_median,"[-8.0, 0.0]",-8.0,0.0,-2.8387929010636785,-3.631773547262596,0.5,5.917297143598338,0.6982586607189445,299.0,58.0,2,3142|3143,-2.8387929010636785,-2.8387929010636785,0.7220534973207333,-3.349361825398632,-2.3282239767287254,-3.631773547262596,-3.631773547262596,1.1129735447859823,-0.459850962466927,-3.631773547262596,-4.060875603824552,5.917297143598338,0.6982586607189445,299.0,58.0,4.0,6.85047619047619,4.0,6.0,0.8776190476190476,0.1223809523809523,9.5,0.2007499999999999,0.79925,0.79925,0.79775,sw_lints,0.1,0.7686561547757943,,0.0019774438024598,0.7686561547757943,,0.0019774438024598,,,450.0,450.0,4
1,sw_lints__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,375.0,-2.9702351161915703,True,dro_minimax_median,"[-36.5, 0.0]",-36.5,0.0,-2.9702351161915703,-3.5174618176009163,0.5,7.684306301430055,0.7208245446668803,318.0,86.5,2,3142|3143,-2.9702351161915703,-2.9702351161915703,0.0575336813236698,-3.010917572402163,-2.9295526599809776,-3.5174618176009163,-3.5174618176009163,0.6652862705929767,-1.328555011963532,-3.5174618176009163,-4.797015165305499,7.684306301430055,0.7208245446668803,318.0,86.5,4.0,8.863695937090434,4.0,7.0,0.7944954128440367,0.2055045871559633,9.5,0.2005,0.7995,0.7995,0.7969999999999999,sw_lints,0.1,0.9390975243671386,,0.0060419568829325,0.9390975243671386,,0.0060419568829325,,,375.0,375.0,5
5,sw_lints__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,225.0,-3.0306251464900456,True,dro_minimax_median,"[-61.0, 0.0]",-61.0,0.0,-3.0306251464900456,-3.448628183351756,0.5,8.83344187816864,0.6925620362071374,362.0,111.0,2,3142|3143,-3.0306251464900456,-3.0306251464900456,0.3984004976090355,-3.312336839977489,-2.7489134530026016,-3.448628183351756,-3.448628183351756,0.8106137091080556,-1.7766160359049137,-3.448628183351756,-5.188893576833488,8.83344187816864,0.6925620362071374,362.0,111.0,4.0,6.919266714593817,4.0,5.0,0.842299878098334,0.157700121901666,8.75,0.2445,0.7555000000000001,0.7555000000000001,0.7522500000000001,sw_lints,0.1,3.7796225913224775,,0.0038832983043363,3.7796225913224775,,0.0038832983043363,,,225.0,225.0,6
11,sw_lints__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,225.0,-3.126070304444875,True,dro_minimax_median,"[-60.0, 0.0]",-60.0,0.0,-3.126070304444875,-3.516934202990687,0.5,10.06051328441742,0.6894248905429894,369.0,110.0,2,3142|3143,-3.126070304444875,-3.126070304444875,0.3099881429082569,-3.345265022382728,-2.906875586507022,-3.516934202990687,-3.516934202990687,0.4204789019397316,-1.9534786088074387,-3.516934202990687,-5.421805043354642,10.06051328441742,0.6894248905429894,369.0,110.0,4.0,6.361283429831817,4.0,4.75,0.8716225530741659,0.128377446925834,8.0,0.2425,0.7575,0.7575,0.75425,sw_lints,0.1,0.5262454546038651,,0.0088705849130964,0.5262454546038651,,0.0088705849130964,,,225.0,225.0,7
4,sw_lints__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,275.0,-3.4839075737316008,True,dro_minimax_median,"[-22.0, 0.0]",-22.0,0.0,-3.4839075737316008,-3.9435104810673103,0.5,8.248708643540848,0.7081409347164581,317.5,72.0,2,3142|3143,-3.4839075737316008,-3.4839075737316008,0.9435357968374868,-4.15108813396764,-2.8167270134955613,-3.9435104810673103,-3.9435104810673103,1.451350643439076,-2.105098851724472,-3.9435104810673103,-5.9665516432870565,8.248708643540848,0.7081409347164581,317.5,72.0,4.0,8.159813628421666,4.0,6.0,0.8207920792079209,0.1792079207920792,9.5,0.1875,0.8125,0.8125,0.8075,sw_lints,0.1,0.5051356293193028,,0.0011786525205233,0.5051356293193028,,0.0011786525205233,,,275.0,275.0,8
14,sw_lints__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,325.0,-3.497594270983993,True,dro_minimax_median,"[-32.0, 0.0]",-32.0,0.0,-3.497594270983993,-4.624476346140934,0.5,7.498178533803923,0.6905509201045259,314.5,82.0,2,3142|3143,-3.497594270983993,-3.497594270983993,0.7387201306289872,-4.019948284750762,-2.975240257217224,-4.624476346140934,-4.624476346140934,0.5652668972176826,-0.1169480455131691,-4.624476346140934,-4.764794875215176,7.498178533803923,0.6905509201045259,314.5,82.0,4.0,8.63015147668613,4.0,6.0,0.8250562303193882,0.1749437696806118,8.0,0.2155,0.7845,0.7845,0.7805,sw_lints,0.1,3.9383573165550474,,0.0012322350923541,3.9383573165550474,,0.0012322350923541,,,325.0,325.0,9
2,sw_lints__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,425.0,-3.6106222684072256,True,dro_minimax_median,"[-28.0, 0.0]",-28.0,0.0,-3.6106222684072256,-4.740181176615384,0.5,8.25984034021847,0.7048868724254367,308.5,78.0,2,3142|3143,-3.6106222684072256,-3.6106222684072256,0.2040681740901631,-3.754920258130737,-3.4663242786837145,-4.740181176615384,-4.740181176615384,0.0118888162323235,-0.2219455437827496,-4.740181176615384,-4.969191011120481,8.25984034021847,0.7048868724254367,308.5,78.0,4.0,7.067901234567901,4.0,5.5,0.8506265664160402,0.1493734335839598,8.25,0.1845,0.8155,0.8155,0.8140000000000001,sw_lints,0.1,3.356822122236401,,0.0019026369418768,3.356822122236401,,0.0019026369418768,,,425.0,425.0,10
7,sw_lints__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,175.0,-3.677424953769735,True,dro_minimax_median,"[-77.0, 0.0]",-77.0,0.0,-3.677424953769735,-4.223619224960723,0.5,8.953481615560005,0.6279054765171797,420.5,127.0,2,3142|3143,-3.677424953769735,-3.677424953769735,0.0026125857214531,-3.679272330849805,-3.675577576689664,-4.223619224960723,-4.223619224960723,0.2692690638991741,-2.038842140196769,-4.223619224960723,-6.176298097591847,8.953481615560005,0.6279054765171797,420.5,127.0,4.0,7.03535457348407,4.0,5.0,0.8673076923076923,0.1326923076923077,8.0,0.27975,0.7202500000000001,0.7202500000000001,0.717,sw_lints,0.1,19.7734513588305,,0.0145423193455398,19.7734513588305,,0.0145423193455398,,,175.0,175.0,11
8,sw_lints__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,450.0,-3.818858533080237,True,dro_minimax_median,"[-105.0, 0.0]",-105.0,0.0,-3.818858533080237,-4.742482878691318,0.5,7.880927196117677,0.7002938646185124,512.5,155.0,2,3142|3143,-3.818858533080237,-3.818858533080237,0.2910885371435821,-4.024689211620136,-3.613027854540338,-4.742482878691318,-4.742482878691318,0.0762235947439604,-1.047985496246993,-4.742482878691318,-5.74596687740019,7.880927196117677,0.7002938646185124,512.5,155.0,4.0,5.54614936065642,4.0,5.5,0.902828106126869,0.0971718938731309,8.5,0.3265,0.6735,0.6735,0.6705,sw_lints,0.1,8.858539150012609,,0.0359215170655208,8.858539150012609,,0.0359215170655208,,,450.0,450.0,12
