subsample_id,z_window,alpha_out,top_k,feature,union_rank,best_rank,best_hie_norm,best_p_value,regime_coverage_topk,best_regime_source,subsample_size,entry_n_samples,entry_n_bins_used,entry_min_bin_size_used,entry_min_action_count_in_bin,entry_reason,exit_n_samples,exit_n_bins_used,exit_min_bin_size_used,exit_min_action_count_in_bin,exit_reason
0,72,0.5,26,MOM_pct_14_z,14,9.0,0.011402855498945375,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,72,0.5,26,ema_spread_9_21_z,15,10.0,0.02070249398937546,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,72,0.5,26,ema_spread_50_100_z,16,11.0,0.020316062913560473,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,72,0.5,26,log_ret_6_z,17,12.0,0.019378601173060672,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,72,0.5,26,ema_slope_50_z,18,13.0,0.01969871819507424,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,72,0.5,26,volatility_24_sqrt_z,19,13.0,0.016312811954961537,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,72,0.5,26,ema_slope_200_z,20,15.0,0.009635168381901094,0.0,0,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,72,0.5,26,ADX_14_scaled,21,16.0,0.0193319562432,0.0,0,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,72,0.5,26,ema_slope_21_z,22,16.0,0.018193864930737824,0.0,0,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,72,0.5,26,dist_to_low_168_sqrt_z,23,17.0,0.01869345225743596,0.0,0,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,72,0.5,26,volatility_72_sqrt_z,24,17.0,0.015251552375229682,0.0,0,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,72,0.5,26,dist_ema_9_z,25,18.0,0.018456402610709355,0.0,0,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,72,0.5,26,bb_pos_20_norm,26,18.0,0.006560133107839428,0.0,0,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,72,0.5,7,volatility_72_sqrt_z,1,1.0,0.025560344208961028,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,72,0.5,7,volatility_168_sqrt_z,2,1.0,0.01844135782507672,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,72,0.5,7,ema_spread_50_100_z,3,2.0,0.02137600920917715,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,72,0.5,7,ema_slope_200_z,4,3.0,0.021077880239728897,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,72,0.5,7,ADX_72_scaled,5,3.0,0.016884071197057926,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,72,0.5,7,ema_spread_100_200_z,6,4.0,0.019934490724859866,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,72,0.5,7,ema_spread_21_50_z,7,5.0,0.01959381287442752,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,72,0.5,14,volatility_72_sqrt_z,1,1.0,0.025560344208961028,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,72,0.5,14,volatility_168_sqrt_z,2,1.0,0.01844135782507672,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,72,0.5,14,ema_spread_50_100_z,3,2.0,0.02137600920917715,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,72,0.5,14,ema_slope_200_z,4,3.0,0.021077880239728897,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,72,0.5,14,ADX_72_scaled,5,3.0,0.016884071197057926,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,72,0.5,14,ema_spread_100_200_z,6,4.0,0.019934490724859866,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,72,0.5,14,ema_spread_21_50_z,7,5.0,0.01959381287442752,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,72,0.5,14,dist_ema_200_z,8,6.0,0.018477157173211856,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,72,0.5,14,MOM_pct_14_z,9,7.0,0.010801603533343695,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,72,0.5,14,dist_to_high_168_sqrt_z,10,8.0,0.018091190025318338,0.0,2,both_tie,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,72,0.5,14,RSI_72_bounded,11,9.0,0.01442807232794363,0.0,2,exit,8400,16800,15,1118,559,ok,16800,15,1118,559,ok
1,72,0.5,14,bb_pos_20_norm,12,10.0,0.01457018599637172,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,72,0.5,14,price_pos_in_range_168_norm,13,12.0,0.01360487372258068,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,72,0.5,14,ret_accel_6_24_z,14,12.0,0.00871858866330566,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,72,0.5,20,volatility_72_sqrt_z,1,1.0,0.025560344208961028,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,72,0.5,20,volatility_168_sqrt_z,2,1.0,0.01844135782507672,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
