symbol,z_window,feature_1,feature_2,corr_method,abs_corr
DOGEUSDT,96,dist_ema_50_z,log_ret_24_z,spearman,0.8722519803782596
DOGEUSDT,96,ema_slope_50_z,MOM_pct_30_z,spearman,0.8706154843867338
DOGEUSDT,96,ema_slope_21_z,log_ret_24_z,spearman,0.8693607428811183
DOGEUSDT,96,RSI_30_bounded,price_pos_in_range_72_norm,spearman,0.8680414526312068
DOGEUSDT,96,ema_slope_9_z,dist_ema_21_z,spearman,0.8656555860316086
DOGEUSDT,96,MOM_pct_30_z,log_ret_24_z,spearman,0.8619036688261384
DOGEUSDT,96,RSI_14_bounded,price_pos_in_range_24_norm,spearman,0.8606761398340577
DOGEUSDT,96,NATR_14_z,volatility_24_sqrt_z,spearman,0.8597590847256231
DOGEUSDT,96,dist_ema_21_z,ema_spread_9_21_z,spearman,0.8591500170352346
DOGEUSDT,96,dist_ema_21_z,ema_slope_21_z,spearman,0.8576259759928294
DOGEUSDT,96,dist_ema_21_z,bb_pos_20_norm,spearman,0.8575600247656036
DOGEUSDT,96,dist_ema_200_z,ema_spread_21_50_z,spearman,0.8566042990530554
DOGEUSDT,96,vol_ratio_24_log1p_z,vol_ratio_72_log1p_z,spearman,0.8544571634439103
DOGEUSDT,96,ema_slope_21_z,MOM_pct_14_z,spearman,0.854198327179645
ETHUSDT,96,MOM_pct_72_z,log_ret_72_z,spearman,0.999857792732574
ETHUSDT,96,ema_slope_21_z,ema_spread_9_21_z,spearman,0.983346792593372
ETHUSDT,96,range_sqrt_z,vol_expansion_168_log1p_z,spearman,0.9810404084225552
ETHUSDT,96,ema_slope_100_z,ema_spread_21_50_z,spearman,0.9618129857973831
ETHUSDT,96,dist_ema_100_z,dist_ema_200_z,spearman,0.9603308745421261
ETHUSDT,96,ema_slope_100_z,ema_slope_200_z,spearman,0.9592515488928041
ETHUSDT,96,dist_ema_200_z,ema_slope_200_z,spearman,0.959078128914759
ETHUSDT,96,vol_expansion_72_log1p_z,vol_expansion_168_log1p_z,spearman,0.9521800029467788
ETHUSDT,96,vol_ratio_72_log1p_z,vol_ratio_168_log1p_z,spearman,0.9485118481950405
ETHUSDT,96,dist_ema_100_z,ema_slope_100_z,spearman,0.9478343261646988
ETHUSDT,96,dist_ema_50_z,dist_ema_100_z,spearman,0.9465143179299091
ETHUSDT,96,ema_slope_50_z,ema_slope_100_z,spearman,0.9445528538130799
ETHUSDT,96,ema_slope_50_z,ema_spread_9_21_z,spearman,0.9426341637306609
ETHUSDT,96,range_sqrt_z,vol_expansion_72_log1p_z,spearman,0.9362375355075219
ETHUSDT,96,ema_slope_100_z,dist_ema_200_z,spearman,0.9346060832747227
ETHUSDT,96,dist_ema_50_z,ema_spread_9_21_z,spearman,0.933787372818176
ETHUSDT,96,RSI_30_bounded,price_pos_in_range_72_norm,spearman,0.9312795338765262
ETHUSDT,96,dist_ema_50_z,ema_slope_50_z,spearman,0.9279040056305586
ETHUSDT,96,vol_expansion_24_log1p_z,vol_expansion_72_log1p_z,spearman,0.926416244300626
ETHUSDT,96,ema_slope_50_z,ema_spread_21_50_z,spearman,0.9259149491561884
ETHUSDT,96,ema_slope_50_z,dist_ema_100_z,spearman,0.9192772315310488
ETHUSDT,96,RSI_14_bounded,RSI_30_bounded,spearman,0.9190799336354496
ETHUSDT,96,RSI_14_bounded,price_pos_in_range_24_norm,spearman,0.9169403034175483
ETHUSDT,96,ema_spread_9_21_z,log_ret_24_z,spearman,0.9156066753339643
ETHUSDT,96,ema_slope_21_z,ema_slope_50_z,spearman,0.9110795962813897
ETHUSDT,96,bb_pos_20_norm,price_pos_in_range_24_norm,spearman,0.9093811416566825
ETHUSDT,96,vol_ratio_24_log1p_z,vol_ratio_72_log1p_z,spearman,0.9092038141031652
ETHUSDT,96,dist_ema_21_z,dist_ema_50_z,spearman,0.9073857105480402
ETHUSDT,96,ema_slope_9_z,ema_slope_21_z,spearman,0.9058641248351673
ETHUSDT,96,dist_ema_100_z,ema_spread_21_50_z,spearman,0.9055413813976695
ETHUSDT,96,RSI_72_bounded,price_pos_in_range_168_norm,spearman,0.9049993716664753
ETHUSDT,96,RSI_14_bounded,bb_pos_20_norm,spearman,0.9016862138961261
ETHUSDT,96,ema_slope_200_z,ema_spread_50_100_z,spearman,0.8994499404670352
ETHUSDT,96,dist_ema_9_z,dist_ema_21_z,spearman,0.8991790748291368
ETHUSDT,96,dist_ema_100_z,ema_slope_200_z,spearman,0.8961467413235797
ETHUSDT,96,RSI_30_bounded,RSI_72_bounded,spearman,0.8946581828477211
ETHUSDT,96,ema_slope_21_z,dist_ema_50_z,spearman,0.8945215943227668
ETHUSDT,96,ema_slope_200_z,ema_spread_21_50_z,spearman,0.8938604025831275
ETHUSDT,96,dist_ema_9_z,log_ret_6_z,spearman,0.8931603558249958
ETHUSDT,96,ema_spread_9_21_z,MOM_pct_30_z,spearman,0.8914991791439582
ETHUSDT,96,dist_ema_50_z,MOM_pct_30_z,spearman,0.885659570279722
ETHUSDT,96,dist_ema_21_z,MOM_pct_14_z,spearman,0.8838195265239699
ETHUSDT,96,vol_expansion_24_log1p_z,vol_expansion_168_log1p_z,spearman,0.877690562008964
ETHUSDT,96,ema_slope_50_z,MOM_pct_30_z,spearman,0.8769992925807458
ETHUSDT,96,range_sqrt_z,vol_expansion_24_log1p_z,spearman,0.8749847829227501
ETHUSDT,96,dist_ema_50_z,log_ret_24_z,spearman,0.8748268098331059
ETHUSDT,96,ema_slope_9_z,dist_ema_21_z,spearman,0.8728814076930604
ETHUSDT,96,MOM_pct_30_z,log_ret_24_z,spearman,0.871542565790599
ETHUSDT,96,ema_slope_21_z,log_ret_24_z,spearman,0.8712842674642634
ETHUSDT,96,dist_ema_21_z,ema_spread_9_21_z,spearman,0.8680504065157166
ETHUSDT,96,dist_ema_21_z,ema_slope_21_z,spearman,0.864808367916787
ETHUSDT,96,ema_slope_9_z,MOM_pct_14_z,spearman,0.8645420041028719
ETHUSDT,96,dist_ema_200_z,ema_spread_21_50_z,spearman,0.8640986011425473
ETHUSDT,96,ema_slope_21_z,MOM_pct_14_z,spearman,0.8566556526563286
ETHUSDT,96,dist_ema_21_z,bb_pos_20_norm,spearman,0.8543397166379104
ETHUSDT,96,dist_ema_50_z,ema_slope_100_z,spearman,0.853789556219882
ETHUSDT,96,vol_ratio_24_log1p_z,vol_ratio_168_log1p_z,spearman,0.8516082988291404
ETHUSDT,96,log_ret_24_z,ret_accel_6_24_z,spearman,0.8509579481551879
SOLUSDT,96,MOM_pct_72_z,log_ret_72_z,spearman,0.9996447665320493
SOLUSDT,96,ema_slope_21_z,ema_spread_9_21_z,spearman,0.9844987781946257
SOLUSDT,96,range_sqrt_z,vol_expansion_168_log1p_z,spearman,0.9721326841354526
SOLUSDT,96,ema_slope_100_z,ema_spread_21_50_z,spearman,0.9641967720645149
SOLUSDT,96,dist_ema_200_z,ema_slope_200_z,spearman,0.962890835029682
SOLUSDT,96,dist_ema_100_z,dist_ema_200_z,spearman,0.9585582043412595
SOLUSDT,96,ema_slope_100_z,ema_slope_200_z,spearman,0.9566185776410401
SOLUSDT,96,dist_ema_100_z,ema_slope_100_z,spearman,0.9531106517419589
SOLUSDT,96,dist_ema_50_z,dist_ema_100_z,spearman,0.9476094729930981
SOLUSDT,96,ema_slope_50_z,ema_spread_9_21_z,spearman,0.9465145315363461
SOLUSDT,96,ema_slope_50_z,ema_slope_100_z,spearman,0.9464138277957208
SOLUSDT,96,dist_ema_50_z,ema_spread_9_21_z,spearman,0.9380575668110556
SOLUSDT,96,ema_slope_100_z,dist_ema_200_z,spearman,0.9356294975769819
SOLUSDT,96,dist_ema_50_z,ema_slope_50_z,spearman,0.9313582769589978
SOLUSDT,96,RSI_72_bounded,price_pos_in_range_168_norm,spearman,0.929817867329879
SOLUSDT,96,RSI_30_bounded,price_pos_in_range_72_norm,spearman,0.9297540575396974
SOLUSDT,96,vol_expansion_72_log1p_z,vol_expansion_168_log1p_z,spearman,0.9286649495034842
SOLUSDT,96,ema_slope_50_z,ema_spread_21_50_z,spearman,0.9262946999624057
SOLUSDT,96,ema_slope_50_z,dist_ema_100_z,spearman,0.9257692056419685
SOLUSDT,96,ema_spread_9_21_z,log_ret_24_z,spearman,0.9241619479422615
SOLUSDT,96,vol_ratio_72_log1p_z,vol_ratio_168_log1p_z,spearman,0.9201259414280438
SOLUSDT,96,RSI_14_bounded,RSI_30_bounded,spearman,0.9190473906042116
SOLUSDT,96,ema_slope_21_z,ema_slope_50_z,spearman,0.9145944990499562
SOLUSDT,96,RSI_14_bounded,price_pos_in_range_24_norm,spearman,0.9144292771421123
SOLUSDT,96,bb_pos_20_norm,price_pos_in_range_24_norm,spearman,0.9136705206356838
SOLUSDT,96,dist_ema_21_z,dist_ema_50_z,spearman,0.9123165891348561
SOLUSDT,96,RSI_14_bounded,bb_pos_20_norm,spearman,0.9122798505144969
SOLUSDT,96,ema_slope_9_z,ema_slope_21_z,spearman,0.9117253377313543
SOLUSDT,96,dist_ema_100_z,ema_spread_21_50_z,spearman,0.9098174406305674
SOLUSDT,96,range_sqrt_z,vol_expansion_72_log1p_z,spearman,0.9046546810173285
SOLUSDT,96,dist_ema_9_z,dist_ema_21_z,spearman,0.9032465473128736
SOLUSDT,96,ema_slope_200_z,ema_spread_50_100_z,spearman,0.9025718880372398
SOLUSDT,96,ema_slope_21_z,dist_ema_50_z,spearman,0.9016187082207898
SOLUSDT,96,vol_expansion_24_log1p_z,vol_expansion_72_log1p_z,spearman,0.8987091699193338
SOLUSDT,96,dist_ema_100_z,ema_slope_200_z,spearman,0.8986666593443995
SOLUSDT,96,ema_spread_9_21_z,MOM_pct_30_z,spearman,0.8963684479301488
SOLUSDT,96,dist_ema_50_z,MOM_pct_30_z,spearman,0.8945882232327327
SOLUSDT,96,dist_ema_9_z,log_ret_6_z,spearman,0.8943263450841292
SOLUSDT,96,ema_slope_200_z,ema_spread_21_50_z,spearman,0.8942196592509382
SOLUSDT,96,dist_ema_21_z,MOM_pct_14_z,spearman,0.8923521324331339
SOLUSDT,96,ema_slope_50_z,MOM_pct_30_z,spearman,0.8919754734337136
SOLUSDT,96,dist_ema_50_z,log_ret_24_z,spearman,0.8887705237047145
SOLUSDT,96,RSI_30_bounded,RSI_72_bounded,spearman,0.8876006414462388
SOLUSDT,96,MOM_pct_30_z,log_ret_24_z,spearman,0.8856270253822425
SOLUSDT,96,ema_slope_21_z,log_ret_24_z,spearman,0.882099327477085
SOLUSDT,96,ema_slope_9_z,dist_ema_21_z,spearman,0.8783133833360052
SOLUSDT,96,ema_slope_9_z,MOM_pct_14_z,spearman,0.8768786243865662
SOLUSDT,96,dist_ema_21_z,bb_pos_20_norm,spearman,0.8738276194996999
SOLUSDT,96,vol_ratio_24_log1p_z,vol_ratio_72_log1p_z,spearman,0.872760702088494
SOLUSDT,96,dist_ema_21_z,ema_spread_9_21_z,spearman,0.8700053564908735
SOLUSDT,96,ema_slope_21_z,MOM_pct_14_z,spearman,0.8696856455747056
SOLUSDT,96,dist_ema_21_z,ema_slope_21_z,spearman,0.8681737210173547
SOLUSDT,96,dist_ema_200_z,ema_spread_21_50_z,spearman,0.867120149283893
SOLUSDT,96,ema_slope_50_z,log_ret_24_z,spearman,0.8605200998776356
SOLUSDT,96,dist_ema_50_z,ema_slope_100_z,spearman,0.8595636954537244
SOLUSDT,96,log_ret_24_z,ret_accel_6_24_z,spearman,0.8537719760532053
SOLUSDT,96,ema_spread_21_50_z,log_ret_72_z,spearman,0.8501820449365871
XRPUSDT,96,MOM_pct_72_z,log_ret_72_z,spearman,0.9998847922608303
XRPUSDT,96,ema_slope_21_z,ema_spread_9_21_z,spearman,0.9807338389129447
XRPUSDT,96,range_sqrt_z,vol_expansion_168_log1p_z,spearman,0.9751118635816028
XRPUSDT,96,ema_slope_100_z,ema_spread_21_50_z,spearman,0.9631939837226585
XRPUSDT,96,dist_ema_200_z,ema_slope_200_z,spearman,0.9578567698589338
XRPUSDT,96,dist_ema_100_z,dist_ema_200_z,spearman,0.9530710657145297
XRPUSDT,96,ema_slope_100_z,ema_slope_200_z,spearman,0.9520228331060013
XRPUSDT,96,dist_ema_100_z,ema_slope_100_z,spearman,0.9467265197944905
XRPUSDT,96,dist_ema_50_z,dist_ema_100_z,spearman,0.9420351767347827
XRPUSDT,96,ema_slope_50_z,ema_slope_100_z,spearman,0.9417800213175844
XRPUSDT,96,ema_slope_50_z,ema_spread_9_21_z,spearman,0.9381757042960034
XRPUSDT,96,vol_expansion_72_log1p_z,vol_expansion_168_log1p_z,spearman,0.935523654051899
XRPUSDT,96,dist_ema_50_z,ema_spread_9_21_z,spearman,0.9260329474225341
XRPUSDT,96,ema_slope_100_z,dist_ema_200_z,spearman,0.9241308862209936
XRPUSDT,96,vol_ratio_72_log1p_z,vol_ratio_168_log1p_z,spearman,0.9214023493643205
XRPUSDT,96,dist_ema_50_z,ema_slope_50_z,spearman,0.9213625488679928
XRPUSDT,96,ema_slope_50_z,ema_spread_21_50_z,spearman,0.9199275727173755
XRPUSDT,96,range_sqrt_z,vol_expansion_72_log1p_z,spearman,0.914618126609254
XRPUSDT,96,ema_slope_50_z,dist_ema_100_z,spearman,0.9141777274308931
XRPUSDT,96,ema_slope_200_z,ema_spread_50_100_z,spearman,0.9127996986090786
XRPUSDT,96,RSI_14_bounded,bb_pos_20_norm,spearman,0.910630521001277
XRPUSDT,96,ema_spread_9_21_z,log_ret_24_z,spearman,0.9080347262500713
XRPUSDT,96,RSI_14_bounded,RSI_30_bounded,spearman,0.9036168144328051
XRPUSDT,96,dist_ema_100_z,ema_spread_21_50_z,spearman,0.9029000638885281
XRPUSDT,96,ema_slope_21_z,ema_slope_50_z,spearman,0.9017365286636186
XRPUSDT,96,dist_ema_21_z,dist_ema_50_z,spearman,0.9003409325229166
XRPUSDT,96,vol_expansion_24_log1p_z,vol_expansion_72_log1p_z,spearman,0.89917197939052
XRPUSDT,96,ema_slope_9_z,ema_slope_21_z,spearman,0.8989653886378468
XRPUSDT,96,dist_ema_9_z,dist_ema_21_z,spearman,0.8954183122395573
XRPUSDT,96,dist_ema_100_z,ema_slope_200_z,spearman,0.8893701566226042
XRPUSDT,96,bb_pos_20_norm,price_pos_in_range_24_norm,spearman,0.8890356360793109
XRPUSDT,96,vol_ratio_24_log1p_z,vol_ratio_72_log1p_z,spearman,0.8854454174408287
XRPUSDT,96,ema_slope_200_z,ema_spread_21_50_z,spearman,0.8849160963197316
XRPUSDT,96,ema_slope_21_z,dist_ema_50_z,spearman,0.8826467774273303
XRPUSDT,96,ema_spread_9_21_z,MOM_pct_30_z,spearman,0.8806724208931508
XRPUSDT,96,RSI_30_bounded,RSI_72_bounded,spearman,0.8798107576071019
XRPUSDT,96,dist_ema_50_z,MOM_pct_30_z,spearman,0.8743817511372997
XRPUSDT,96,dist_ema_9_z,log_ret_6_z,spearman,0.8721453228803852
XRPUSDT,96,ema_slope_50_z,MOM_pct_30_z,spearman,0.8676148645748619
XRPUSDT,96,dist_ema_21_z,bb_pos_20_norm,spearman,0.8666631168422193
XRPUSDT,96,RSI_30_bounded,price_pos_in_range_72_norm,spearman,0.8666034642568904
XRPUSDT,96,RSI_72_bounded,price_pos_in_range_168_norm,spearman,0.8654288977981396
XRPUSDT,96,MOM_pct_30_z,log_ret_24_z,spearman,0.8642488168015598
XRPUSDT,96,dist_ema_50_z,log_ret_24_z,spearman,0.8633134667690967
XRPUSDT,96,RSI_14_bounded,price_pos_in_range_24_norm,spearman,0.8615763000216662
XRPUSDT,96,dist_ema_21_z,MOM_pct_14_z,spearman,0.8612154460809122
XRPUSDT,96,ema_slope_21_z,log_ret_24_z,spearman,0.8590847669968319
XRPUSDT,96,ema_slope_9_z,dist_ema_21_z,spearman,0.8579251265638624
XRPUSDT,96,dist_ema_200_z,ema_spread_50_100_z,spearman,0.855643988057414
XRPUSDT,96,NATR_14_z,volatility_24_sqrt_z,spearman,0.8521740386099517
XRPUSDT,96,dist_ema_200_z,ema_spread_21_50_z,spearman,0.8511196733030816
XRPUSDT,96,dist_ema_21_z,ema_spread_9_21_z,spearman,0.8510442035315805
BTCUSDT,168,MOM_pct_72_z,log_ret_72_z,spearman,0.9998626292645886
BTCUSDT,168,ema_slope_21_z,ema_spread_9_21_z,spearman,0.9835558791865614
BTCUSDT,168,dist_ema_200_z,ema_slope_200_z,spearman,0.9754316637026081
BTCUSDT,168,ema_slope_100_z,ema_spread_21_50_z,spearman,0.9673721568020206
BTCUSDT,168,range_sqrt_z,vol_expansion_168_log1p_z,spearman,0.9645328995863585
BTCUSDT,168,dist_ema_100_z,ema_slope_100_z,spearman,0.9631594116610088
BTCUSDT,168,vol_expansion_72_log1p_z,vol_expansion_168_log1p_z,spearman,0.9486854726755326
BTCUSDT,168,dist_ema_100_z,dist_ema_200_z,spearman,0.9481230732678165
BTCUSDT,168,ema_slope_100_z,ema_slope_200_z,spearman,0.9473812922124413
BTCUSDT,168,vol_ratio_72_log1p_z,vol_ratio_168_log1p_z,spearman,0.9436237561633868
BTCUSDT,168,dist_ema_50_z,dist_ema_100_z,spearman,0.939309925721161
BTCUSDT,168,dist_ema_50_z,ema_slope_50_z,spearman,0.9386267068414679
BTCUSDT,168,ema_slope_50_z,ema_slope_100_z,spearman,0.9378771644269777
BTCUSDT,168,ema_slope_50_z,ema_spread_9_21_z,spearman,0.9369637885811478
BTCUSDT,168,ema_slope_50_z,ema_spread_21_50_z,spearman,0.9356475843051596
BTCUSDT,168,ema_slope_100_z,dist_ema_200_z,spearman,0.9355358291790787
BTCUSDT,168,RSI_30_bounded,price_pos_in_range_72_norm,spearman,0.9353552502658123
BTCUSDT,168,dist_ema_50_z,ema_spread_9_21_z,spearman,0.9344349376547524
BTCUSDT,168,ema_slope_200_z,ema_spread_50_100_z,spearman,0.9338508267309883
BTCUSDT,168,RSI_72_bounded,price_pos_in_range_168_norm,spearman,0.9306350914061599
BTCUSDT,168,vol_expansion_24_log1p_z,vol_expansion_72_log1p_z,spearman,0.9275009887598962
BTCUSDT,168,dist_ema_100_z,ema_spread_21_50_z,spearman,0.9266859152491648
BTCUSDT,168,ema_slope_50_z,dist_ema_100_z,spearman,0.9247809060520606
BTCUSDT,168,ema_spread_9_21_z,log_ret_24_z,spearman,0.9201761923863772
BTCUSDT,168,RSI_14_bounded,RSI_30_bounded,spearman,0.9199924639648026
BTCUSDT,168,range_sqrt_z,vol_expansion_72_log1p_z,spearman,0.9175325387929256
BTCUSDT,168,RSI_14_bounded,price_pos_in_range_24_norm,spearman,0.9151188680026504
BTCUSDT,168,vol_ratio_24_log1p_z,vol_ratio_72_log1p_z,spearman,0.9127207138136826
BTCUSDT,168,bb_pos_20_norm,price_pos_in_range_24_norm,spearman,0.9027739533029215
BTCUSDT,168,ema_spread_9_21_z,MOM_pct_30_z,spearman,0.9026243523336551
BTCUSDT,168,dist_ema_100_z,ema_slope_200_z,spearman,0.902360393641786
BTCUSDT,168,ema_slope_21_z,ema_slope_50_z,spearman,0.9017300165671516
BTCUSDT,168,ema_slope_9_z,ema_slope_21_z,spearman,0.9001659568085085
BTCUSDT,168,dist_ema_21_z,dist_ema_50_z,spearman,0.8998781462974156
BTCUSDT,168,RSI_14_bounded,bb_pos_20_norm,spearman,0.899677384020101
BTCUSDT,168,dist_ema_9_z,dist_ema_21_z,spearman,0.8965446474302263
BTCUSDT,168,dist_ema_200_z,ema_spread_50_100_z,spearman,0.8952275146425405
BTCUSDT,168,RSI_30_bounded,RSI_72_bounded,spearman,0.8938945599103678
BTCUSDT,168,dist_ema_50_z,MOM_pct_30_z,spearman,0.8937460273926463
BTCUSDT,168,ema_slope_21_z,dist_ema_50_z,spearman,0.8925362040867936
BTCUSDT,168,dist_ema_9_z,log_ret_6_z,spearman,0.8847719135002863
BTCUSDT,168,ema_slope_21_z,log_ret_24_z,spearman,0.8819727698061941
BTCUSDT,168,ema_slope_50_z,MOM_pct_30_z,spearman,0.8793110997384322
BTCUSDT,168,ema_spread_21_50_z,log_ret_72_z,spearman,0.8760756476755941
BTCUSDT,168,ema_spread_21_50_z,MOM_pct_72_z,spearman,0.8759242651537498
BTCUSDT,168,ema_slope_200_z,ema_spread_21_50_z,spearman,0.8753395812838962
BTCUSDT,168,dist_ema_50_z,log_ret_24_z,spearman,0.874491265234455
BTCUSDT,168,dist_ema_21_z,MOM_pct_14_z,spearman,0.8743902579740056
BTCUSDT,168,dist_ema_21_z,ema_spread_9_21_z,spearman,0.874388674306955
BTCUSDT,168,ema_slope_100_z,log_ret_72_z,spearman,0.8736463624975845
BTCUSDT,168,ema_slope_100_z,MOM_pct_72_z,spearman,0.8733666654990081
BTCUSDT,168,MOM_pct_30_z,log_ret_24_z,spearman,0.8707691669819848
BTCUSDT,168,dist_ema_100_z,log_ret_72_z,spearman,0.8695685675532758
BTCUSDT,168,dist_ema_21_z,ema_slope_21_z,spearman,0.8694992568467121
BTCUSDT,168,dist_ema_100_z,MOM_pct_72_z,spearman,0.8692654671270151
BTCUSDT,168,ema_slope_9_z,dist_ema_21_z,spearman,0.8691125206359779
BTCUSDT,168,vol_expansion_24_log1p_z,vol_expansion_168_log1p_z,spearman,0.8633161629987477
BTCUSDT,168,dist_ema_50_z,ema_slope_100_z,spearman,0.8618571021763632
BTCUSDT,168,dist_ema_200_z,ema_spread_21_50_z,spearman,0.860005726017814
BTCUSDT,168,dist_ema_21_z,bb_pos_20_norm,spearman,0.8589769710701118
BTCUSDT,168,range_sqrt_z,vol_expansion_24_log1p_z,spearman,0.8579271006458438
BTCUSDT,168,log_ret_24_z,ret_accel_6_24_z,spearman,0.855880776928148
BTCUSDT,168,ema_slope_100_z,ema_spread_50_100_z,spearman,0.8550290804432071
BTCUSDT,168,ema_slope_9_z,MOM_pct_14_z,spearman,0.854727524926208
BTCUSDT,168,dist_ema_21_z,RSI_14_bounded,spearman,0.8534699441925977
BTCUSDT,168,dist_ema_50_z,ema_spread_21_50_z,spearman,0.852817614818757
DOGEUSDT,168,MOM_pct_72_z,log_ret_72_z,spearman,0.9995099585173681
DOGEUSDT,168,ema_slope_21_z,ema_spread_9_21_z,spearman,0.9807592040238595
DOGEUSDT,168,dist_ema_200_z,ema_slope_200_z,spearman,0.9706900720701701
DOGEUSDT,168,ema_slope_100_z,ema_spread_21_50_z,spearman,0.9683109984187986
DOGEUSDT,168,dist_ema_100_z,ema_slope_100_z,spearman,0.9598209503307181
DOGEUSDT,168,dist_ema_100_z,dist_ema_200_z,spearman,0.9488702214268504
DOGEUSDT,168,ema_slope_100_z,ema_slope_200_z,spearman,0.9479690884381807
DOGEUSDT,168,range_sqrt_z,vol_expansion_168_log1p_z,spearman,0.9436782196530727
DOGEUSDT,168,ema_slope_50_z,ema_slope_100_z,spearman,0.9399649473946815
DOGEUSDT,168,dist_ema_50_z,dist_ema_100_z,spearman,0.9390732582205973
DOGEUSDT,168,vol_expansion_72_log1p_z,vol_expansion_168_log1p_z,spearman,0.9330395489407187
DOGEUSDT,168,ema_slope_100_z,dist_ema_200_z,spearman,0.9326599953826036
DOGEUSDT,168,ema_slope_50_z,ema_spread_9_21_z,spearman,0.9325663780407522
DOGEUSDT,168,dist_ema_50_z,ema_slope_50_z,spearman,0.9314889096611653
DOGEUSDT,168,ema_slope_50_z,ema_spread_21_50_z,spearman,0.9285444493140244
DOGEUSDT,168,ema_slope_200_z,ema_spread_50_100_z,spearman,0.9255885496012529
DOGEUSDT,168,dist_ema_50_z,ema_spread_9_21_z,spearman,0.9254196955332205
DOGEUSDT,168,dist_ema_100_z,ema_spread_21_50_z,spearman,0.9232157313531517
DOGEUSDT,168,ema_slope_50_z,dist_ema_100_z,spearman,0.9225802524060706
DOGEUSDT,168,vol_ratio_72_log1p_z,vol_ratio_168_log1p_z,spearman,0.9186971968884565
DOGEUSDT,168,RSI_14_bounded,bb_pos_20_norm,spearman,0.9146947060888502
DOGEUSDT,168,RSI_14_bounded,RSI_30_bounded,spearman,0.9098182323748644
DOGEUSDT,168,ema_spread_9_21_z,log_ret_24_z,spearman,0.9095573843319895
DOGEUSDT,168,dist_ema_100_z,ema_slope_200_z,spearman,0.8984723780587363
DOGEUSDT,168,bb_pos_20_norm,price_pos_in_range_24_norm,spearman,0.8982937282740006
DOGEUSDT,168,ema_slope_9_z,ema_slope_21_z,spearman,0.8976613968589393
DOGEUSDT,168,ema_slope_21_z,ema_slope_50_z,spearman,0.8950286301619822
DOGEUSDT,168,dist_ema_21_z,dist_ema_50_z,spearman,0.8929960260995283
DOGEUSDT,168,RSI_30_bounded,RSI_72_bounded,spearman,0.8903356035017123
DOGEUSDT,168,dist_ema_9_z,dist_ema_21_z,spearman,0.8864545986249988
DOGEUSDT,168,vol_expansion_24_log1p_z,vol_expansion_72_log1p_z,spearman,0.8862797352835373
DOGEUSDT,168,dist_ema_200_z,ema_spread_50_100_z,spearman,0.884189738764704
DOGEUSDT,168,ema_slope_200_z,ema_spread_21_50_z,spearman,0.8839516646840951
DOGEUSDT,168,ema_slope_21_z,dist_ema_50_z,spearman,0.8820671180528
DOGEUSDT,168,RSI_72_bounded,price_pos_in_range_168_norm,spearman,0.8817154339231479
DOGEUSDT,168,ema_spread_9_21_z,MOM_pct_30_z,spearman,0.8816089722612556
DOGEUSDT,168,range_sqrt_z,vol_expansion_72_log1p_z,spearman,0.8796303827120964
DOGEUSDT,168,NATR_14_z,volatility_24_sqrt_z,spearman,0.878519683887098
DOGEUSDT,168,dist_ema_21_z,RSI_14_bounded,spearman,0.8767774605327298
DOGEUSDT,168,dist_ema_21_z,bb_pos_20_norm,spearman,0.876311432546914
DOGEUSDT,168,dist_ema_50_z,MOM_pct_30_z,spearman,0.8713124850038464
DOGEUSDT,168,dist_ema_21_z,MOM_pct_14_z,spearman,0.8709524522387324
DOGEUSDT,168,RSI_30_bounded,price_pos_in_range_72_norm,spearman,0.8708448746149194
DOGEUSDT,168,dist_ema_9_z,log_ret_6_z,spearman,0.8706012686857253
DOGEUSDT,168,ema_slope_50_z,MOM_pct_30_z,spearman,0.8640500716570664
DOGEUSDT,168,dist_ema_200_z,ema_spread_21_50_z,spearman,0.8638537417565711
DOGEUSDT,168,ema_slope_21_z,log_ret_24_z,spearman,0.8626677761396776
DOGEUSDT,168,RSI_14_bounded,price_pos_in_range_24_norm,spearman,0.8615980162870155
DOGEUSDT,168,dist_ema_50_z,log_ret_24_z,spearman,0.8601173360095244
DOGEUSDT,168,dist_ema_100_z,log_ret_72_z,spearman,0.8600542230302473
DOGEUSDT,168,ema_slope_9_z,dist_ema_21_z,spearman,0.8596192213328298
DOGEUSDT,168,dist_ema_100_z,MOM_pct_72_z,spearman,0.8588197268425699
DOGEUSDT,168,ema_slope_100_z,log_ret_72_z,spearman,0.8587973005845354
DOGEUSDT,168,MOM_pct_30_z,log_ret_24_z,spearman,0.8575513280179481
DOGEUSDT,168,ema_slope_100_z,MOM_pct_72_z,spearman,0.8573389066598384
DOGEUSDT,168,dist_ema_21_z,ema_spread_9_21_z,spearman,0.8571612259884712
DOGEUSDT,168,dist_ema_50_z,ema_slope_100_z,spearman,0.8567506025887125
DOGEUSDT,168,dist_ema_21_z,ema_slope_21_z,spearman,0.8552971619647387
DOGEUSDT,168,ema_spread_21_50_z,log_ret_72_z,spearman,0.853342694057965
DOGEUSDT,168,vol_ratio_24_log1p_z,vol_ratio_72_log1p_z,spearman,0.8532518851794002
DOGEUSDT,168,ema_spread_21_50_z,MOM_pct_72_z,spearman,0.8524923252921592
DOGEUSDT,168,log_ret_24_z,ret_accel_6_24_z,spearman,0.8500083131431548
ETHUSDT,168,MOM_pct_72_z,log_ret_72_z,spearman,0.9997748107306388
ETHUSDT,168,ema_slope_21_z,ema_spread_9_21_z,spearman,0.9832423919022167
