feature,entry_rank,entry_hie_norm,entry_p_value,entry_hie_observed,entry_hie_null_mean,exit_rank,exit_hie_norm,exit_p_value,exit_hie_observed,exit_hie_null_mean,best_rank,mean_rank,best_hie_norm,best_p_value,regime_coverage_topk,best_regime_source,union_rank,z_window,sample,alpha_out
RSI_14_bounded,4.0,0.014080476950843579,0.0,0.5314468766684463,0.5173663997176027,10.0,0.014830028944067264,0.0,0.49599572877736253,0.48116569983329527,4.0,7.0,0.014830028944067264,0.0,2,entry,7,48,mid_train,0.5
bb_pos_20_norm,7.0,0.01218876687233339,0.0,0.5295248264815804,0.517336059609247,5.0,0.017793192636475552,0.0,0.4990923651895355,0.48129917255305993,5.0,6.0,0.017793192636475552,0.0,2,exit,8,48,mid_train,0.5
volatility_72_sqrt_z,5.0,0.013221500401843889,0.0,0.5305926321409503,0.5173711317391064,34.0,0.006957775818568379,0.0,0.4882007474639615,0.48124297164539315,5.0,19.5,0.013221500401843889,0.0,1,entry,9,48,mid_train,0.5
RSI_30_bounded,28.0,0.004592525895001254,0.0,0.5219434063000534,0.5173508804050522,6.0,0.017166204360186066,0.0,0.49845168179391347,0.4812854774337274,6.0,17.0,0.017166204360186066,0.0,1,exit,10,48,mid_train,0.5
log_ret_6_z,6.0,0.012458327979578687,0.0,0.5298451681793914,0.5173868401998127,36.0,0.006366725875355195,0.0,0.48766684463427656,0.48130011875892137,6.0,21.0,0.012458327979578687,0.0,1,entry,11,48,mid_train,0.5
dist_to_high_168_sqrt_z,26.0,0.0054012991116692,0.0,0.5227976508275494,0.5173963517158802,8.0,0.016633870297772413,0.0,0.4979177789642285,0.4812839086664561,8.0,17.0,0.016633870297772413,0.0,1,exit,12,48,mid_train,0.5
dist_to_high_72_sqrt_z,8.0,0.01131096710253876,0.0,0.5286705819540842,0.5173596148515455,24.0,0.009241070970752885,0.0,0.4905499199145755,0.48130884894382264,8.0,16.0,0.01131096710253876,0.0,1,entry,13,48,mid_train,0.5
NATR_14_z,32.0,0.0037475489187843714,0.0,0.5210891617725574,0.517341612853773,9.0,0.015698788262494656,0.0,0.4970635344367325,0.48136474617423786,9.0,20.5,0.015698788262494656,0.0,1,exit,14,48,mid_train,0.5
ema_spread_9_21_z,9.0,0.011284081306960791,0.0,0.5286705819540843,0.5173865006471235,21.0,0.009598888202951461,0.0,0.4908702616123865,0.48127137340943504,9.0,15.0,0.011284081306960791,0.0,1,entry,15,48,mid_train,0.5
MOM_pct_30_z,24.0,0.005840378002398339,0.0,0.5232247730912974,0.5173843950888991,11.0,0.014523924066801197,0.0,0.4957821676454885,0.4812582435786873,11.0,17.5,0.014523924066801197,0.0,1,exit,16,48,mid_train,0.5
dist_ema_21_z,11.0,0.009816229346931826,0.0,0.5271756540309663,0.5173594246840345,28.0,0.00877286298855201,0.0,0.49012279765082756,0.48134993466227555,11.0,19.5,0.009816229346931826,0.0,1,entry,17,48,mid_train,0.5
dist_to_high_24_sqrt_z,17.0,0.007680132531759143,0.0,0.5250400427122264,0.5173599101804672,12.0,0.01398137237511149,0.0,0.49524826481580353,0.48126689244069204,12.0,14.5,0.01398137237511149,0.0,1,exit,18,48,mid_train,0.5
dist_ema_100_z,12.0,0.009574024351013066,0.0,0.5269620928990923,0.5173880685480793,35.0,0.006828560183223864,0.0,0.4882007474639616,0.4813721872807377,12.0,23.5,0.009574024351013066,0.0,1,entry,19,48,mid_train,0.5
price_pos_in_range_72_norm,20.0,0.006610668082337012,0.0,0.5239722370528563,0.5173615689705193,13.0,0.013920023222480371,0.0,0.4952482648158036,0.4813282415933232,13.0,16.5,0.013920023222480371,0.0,1,exit,20,48,mid_train,0.5
ema_slope_50_z,13.0,0.009261896102909062,0.0,0.5266417512012813,0.5173798550983723,48.0,0.0032979074559749133,0.0,0.4845702082221036,0.4812723007661287,13.0,30.5,0.009261896102909062,0.0,1,entry,21,48,mid_train,0.5
volatility_168_sqrt_z,38.0,0.0027645151454881445,0.0,0.5201281366791244,0.5173636215336362,14.0,0.013139874459883072,0.0,0.49428723972237043,0.48114736526248736,14.0,26.0,0.013139874459883072,0.0,1,exit,22,48,mid_train,0.5
ADX_72_scaled,14.0,0.009152731692827376,0.0,0.5265349706353443,0.5173822389425169,17.0,0.010675839669032294,0.0,0.49193806727175654,0.48126222760272425,14.0,15.5,0.010675839669032294,0.0,1,entry,23,48,mid_train,0.5
ADX_14_scaled,42.0,0.002307602427052413,0.0,0.5197010144153764,0.517393411988324,15.0,0.011843438712138832,0.0,0.49311265349706346,0.4812692147849246,15.0,28.5,0.011843438712138832,0.0,0,exit,24,48,mid_train,0.5
ema_slope_21_z,15.0,0.008999516111059758,0.0,0.5263214095034703,0.5173218933924105,38.0,0.005918276491876262,0.0,0.48713294180459155,0.4812146653127153,15.0,26.5,0.008999516111059758,0.0,0,entry,25,48,mid_train,0.5
log_ret_24_z,18.0,0.006946541742438472,0.0,0.5242925787506674,0.5173460370082289,16.0,0.011510293630421276,0.0,0.4927923117992525,0.4812820181688312,16.0,17.0,0.011510293630421276,0.0,0,exit,26,48,mid_train,0.5
price_pos_in_range_24_norm,16.0,0.008960684150438714,0.0,0.5263214095034704,0.5173607253530317,31.0,0.008204080555223148,0.0,0.48958889482114243,0.4813848142659193,16.0,23.5,0.008960684150438714,0.0,0,entry,27,48,mid_train,0.5
range_sqrt_z,40.0,0.0025770488406802183,0.0,0.5199145755472504,0.5173375267065702,18.0,0.010534883487624769,0.0,0.4918312867058195,0.4812964032181947,18.0,29.0,0.010534883487624769,0.0,0,exit,28,48,mid_train,0.5
dist_to_low_72_sqrt_z,43.0,0.0019165199429345137,0.0,0.5192738921516284,0.5173573722086939,19.0,0.00981668089454274,0.0,0.4910838227442605,0.48126714184971775,19.0,31.0,0.00981668089454274,0.0,0,exit,29,48,mid_train,0.5
dist_ema_9_z,19.0,0.006835262464339187,0.0,0.5241857981847303,0.5173505357203911,32.0,0.008034230191566849,0.0,0.48926855312333156,0.4812343229317647,19.0,25.5,0.008034230191566849,0.0,0,entry,30,48,mid_train,0.5
dist_to_low_168_sqrt_z,36.0,0.0033858535822802738,0.0,0.5207688200747465,0.5173829664924662,20.0,0.00972418542549236,0.0,0.4909770421783235,0.48125285675283114,20.0,28.0,0.00972418542549236,0.0,0,exit,31,48,mid_train,0.5
vol_ratio_168_log1p_z,46.0,0.001171653382761595,0.0,0.5185264281900693,0.5173547748073077,22.0,0.009302815150288246,0.0,0.49054991991457547,0.4812471047642872,22.0,34.0,0.009302815150288246,0.0,0,exit,32,48,mid_train,0.5
ret_accel_6_24_z,22.0,0.006261176612122665,0.0,0.5236518953550454,0.5173907187429228,29.0,0.008449449228774997,0.0,0.48958889482114254,0.48113944559236754,22.0,25.5,0.008449449228774997,0.0,0,entry,33,48,mid_train,0.5
ema_slope_100_z,29.0,0.0044525851660053295,0.0,0.5218366257341163,0.5173840405681109,23.0,0.009283463317174834,0.0,0.4905499199145755,0.4812664565974007,23.0,26.0,0.009283463317174834,0.0,0,exit,34,48,mid_train,0.5
vol_expansion_168_log1p_z,35.0,0.0035968128758652185,0.0,0.5209823812066203,0.5173855683307551,25.0,0.009189257264479278,0.0,0.49054991991457547,0.4813606626500962,25.0,30.0,0.009189257264479278,0.0,0,exit,35,48,mid_train,0.5
dist_ema_200_z,25.0,0.005633872535155571,0.0,0.5230112119594235,0.5173773394242679,52.0,0.001986169464913534,0.03,0.4831820608649226,0.48119589140000907,25.0,38.5,0.005633872535155571,0.0,0,entry,36,48,mid_train,0.5
vol_ratio_24_log1p_z,34.0,0.0036023568523810834,0.0,0.5209823812066203,0.5173800243542392,26.0,0.009009759574258647,0.0,0.4902295782167645,0.48121981864250585,26.0,30.0,0.009009759574258647,0.0,0,exit,37,48,mid_train,0.5
vol_ratio_72_log1p_z,53.0,0.00019265049418448754,0.09,0.5175654030966363,0.5173727526024519,27.0,0.008819107861769149,0.0,0.4901227976508275,0.48130368978905835,27.0,40.0,0.008819107861769149,0.0,0,exit,38,48,mid_train,0.5
ema_slope_9_z,27.0,0.005118621227350628,0.0,0.5224773091297383,0.5173586879023877,43.0,0.0046172170742306284,0.0,0.4858515750133475,0.4812343579391169,27.0,35.0,0.005118621227350628,0.0,0,entry,39,48,mid_train,0.5
MOM_pct_14_z,49.0,0.0009450763851139854,0.01,0.5183128670581953,0.5173677906730814,30.0,0.008211822912306654,0.0,0.48948211425520555,0.4812702913428989,30.0,39.5,0.008211822912306654,0.0,0,exit,40,48,mid_train,0.5
dist_to_low_24_sqrt_z,30.0,0.0042226581566694454,0.0,0.5216230646022423,0.5174004064455728,53.0,0.001965184155305,0.01,0.4831820608649225,0.4812168767096175,30.0,41.5,0.0042226581566694454,0.0,0,entry,41,48,mid_train,0.5
ret_accel_72_168_z,31.0,0.003811066412496067,0.0,0.5211959423384944,0.5173848759259984,41.0,0.005482597320543625,0.0,0.48691938067271756,0.48143678335217394,31.0,36.0,0.005482597320543625,0.0,0,entry,42,48,mid_train,0.5
ema_spread_21_50_z,33.0,0.0036382365639645586,0.0,0.5209823812066203,0.5173441446426558,50.0,0.002495884570344331,0.0,0.48382274426054456,0.4813268596902002,33.0,41.5,0.0036382365639645586,0.0,0,entry,43,48,mid_train,0.5
volatility_24_sqrt_z,48.0,0.0010073771305945112,0.01,0.5184196476241325,0.517412270493538,37.0,0.0060848950810267755,0.0,0.4874532835024026,0.4813683884213758,37.0,42.5,0.0060848950810267755,0.0,0,exit,44,48,mid_train,0.5
vol_expansion_24_log1p_z,37.0,0.0028645157534358257,0.0,0.5202349172450614,0.5173704014916256,45.0,0.004322085421112343,0.0,0.48563801388147354,0.4813159284603612,37.0,41.0,0.004322085421112343,0.0,0,entry,45,48,mid_train,0.5
vol_expansion_72_log1p_z,51.0,0.000805466641897512,0.03,0.5182060864922583,0.5174006198503608,39.0,0.00582818076228675,0.0,0.4871329418045915,0.48130476104230474,39.0,45.0,0.00582818076228675,0.0,0,exit,46,48,mid_train,0.5
ema_spread_100_200_z,39.0,0.0026323256179392462,0.0,0.5200213561131874,0.5173890304952482,54.0,0.0007300361321397886,0.13,0.48200747463961563,0.48127743850747584,39.0,46.5,0.0026323256179392462,0.0,0,entry,47,48,mid_train,0.5
MACD_hist_pct_z,54.0,-1.3465647477950426e-05,0.49,0.5173518419647625,0.5173653076122404,40.0,0.00574988712609914,0.0,0.4870261612386546,0.48127627411255547,40.0,47.0,0.00574988712609914,0.0,0,exit,48,48,mid_train,0.5
body_sqrt_z,41.0,0.002545535513147734,0.0,0.5199145755472504,0.5173690400341027,49.0,0.0031652756204457733,0.0,0.48446342765616657,0.4812981520357208,41.0,45.0,0.0031652756204457733,0.0,0,entry,49,48,mid_train,0.5
ret_accel_24_72_z,47.0,0.0011415134731991294,0.0,0.5185264281900694,0.5173849147168703,42.0,0.005024130399275184,0.0,0.48638547784303254,0.48136134744375736,42.0,44.5,0.005024130399275184,0.0,0,exit,50,48,mid_train,0.5
MOM_pct_72_z,44.0,0.001789555259623099,0.0,0.5191671115856915,0.5173775563260684,44.0,0.004383030362706097,0.0,0.4856380138814735,0.4812549835187674,44.0,44.0,0.004383030362706097,0.0,0,both_tie,51,48,mid_train,0.5
ema_slope_200_z,45.0,0.001559050710616794,0.0,0.5189535504538174,0.5173944997432006,47.0,0.003934671953903568,0.0,0.4852108916177256,0.48127621966382206,45.0,46.0,0.003934671953903568,0.0,0,entry,52,48,mid_train,0.5
log_ret_72_z,50.0,0.0008270548064307492,0.01,0.5182060864922584,0.5173790316858277,46.0,0.00401825955928059,0.0,0.4853176721836626,0.48129941262438203,46.0,48.0,0.00401825955928059,0.0,0,exit,53,48,mid_train,0.5
ema_spread_50_100_z,52.0,0.0003971660768984364,0.02,0.5177789642285104,0.517381798151612,51.0,0.0020214930351267757,0.03,0.4832888414308596,0.4812673483957328,51.0,51.5,0.0020214930351267757,0.02,0,exit,54,48,mid_train,0.5
MOM_pct_72_z,1.0,0.040865450268938674,0.0,0.5356113187399892,0.49474586847105056,2.0,0.013547715840754537,0.0,0.5438334223171383,0.5302857064763837,1.0,1.5,0.040865450268938674,0.0,2,entry,1,48,late_train,0.5
log_ret_72_z,2.0,0.04045723635437015,0.0,0.5351841964762413,0.4947269601218711,1.0,0.014748064805120031,0.0,0.5450080085424452,0.5302599437373252,1.0,1.5,0.04045723635437015,0.0,2,exit,2,48,late_train,0.5
ret_accel_72_168_z,3.0,0.03636900851020625,0.0,0.5313400961025092,0.49497108759230296,3.0,0.006936915467330218,0.0,0.5372130272290442,0.530276111761714,3.0,3.0,0.03636900851020625,0.0,2,both_tie,3,48,late_train,0.5
ret_accel_24_72_z,4.0,0.03536012554529977,0.0,0.5303790710090763,0.49501894546377656,5.0,0.0038458868960434822,0.0,0.5341163908168713,0.5302705039208279,4.0,4.5,0.03536012554529977,0.0,2,entry,4,48,late_train,0.5
volatility_168_sqrt_z,6.0,0.030548523071461886,0.0,0.5250400427122264,0.4944915196407645,4.0,0.0054265780776284744,0.0,0.5357180993059263,0.5302915212282978,4.0,5.0,0.030548523071461886,0.0,2,exit,5,48,late_train,0.5
ema_spread_50_100_z,5.0,0.034884154322680105,0.0,0.5297383876134544,0.49485423329077427,9.0,0.0023558019879894587,0.0,0.5326214628937533,0.5302656609057639,5.0,7.0,0.034884154322680105,0.0,2,entry,6,48,late_train,0.5
price_pos_in_range_72_norm,11.0,0.025517922040762975,0.0,0.5203416978109985,0.4948237757702355,6.0,0.0033220040121546557,0.0,0.5335824879871862,0.5302604839750316,6.0,8.5,0.025517922040762975,0.0,2,exit,7,48,late_train,0.5
price_pos_in_range_24_norm,7.0,0.029153924123698827,0.0,0.5239722370528563,0.4948183129291575,7.0,0.0032186447302123833,0.0,0.5334757074212493,0.5302570626910369,7.0,7.0,0.029153924123698827,0.0,2,both_tie,8,48,late_train,0.5
volatility_72_sqrt_z,8.0,0.02709336160635878,0.0,0.5217298451681793,0.49463648356182055,32.0,4.158561112022063e-06,0.43,0.5302722904431393,0.5302681318820273,8.0,20.0,0.02709336160635878,0.0,1,entry,9,48,late_train,0.5
ema_slope_100_z,22.0,0.017936069061441573,0.0,0.5126534970635345,0.4947174280020929,8.0,0.002360520103502406,0.0,0.5326214628937533,0.5302609427902509,8.0,15.0,0.017936069061441573,0.0,1,exit,10,48,late_train,0.5
ADX_30_scaled,9.0,0.02691714993576738,0.0,0.5219434063000534,0.49502625636428604,13.0,0.0013765329668645743,0.0,0.5316604378003204,0.5302839048334558,9.0,11.0,0.02691714993576738,0.0,2,entry,11,48,late_train,0.5
MACD_hist_pct_z,13.0,0.02200493833051448,0.0,0.5166043780032035,0.494599439672689,10.0,0.0023484960381213726,0.0,0.5326214628937533,0.530272966855632,10.0,11.5,0.02200493833051448,0.0,2,exit,12,48,late_train,0.5
ema_spread_100_200_z,10.0,0.026767823284377268,0.0,0.5216230646022424,0.4948552413178651,50.0,-1.2062093065035029e-05,0.51,0.5302722904431393,0.5302843525362043,10.0,30.0,0.026767823284377268,0.0,1,entry,13,48,late_train,0.5
bb_width_20_sqrt_z,30.0,0.01469427362073955,0.0,0.5094500800854245,0.4947558064646849,11.0,0.002249384914174146,0.0,0.5325146823278163,0.5302652974136421,11.0,20.5,0.01469427362073955,0.0,1,exit,14,48,late_train,0.5
price_pos_in_range_168_norm,12.0,0.023956702348734038,0.0,0.5187399893219434,0.4947832869732094,14.0,0.0010634360975482204,0.0,0.5313400961025093,0.5302766600049611,12.0,13.0,0.023956702348734038,0.0,2,entry,15,48,late_train,0.5
NATR_14_z,33.0,0.013983900587565878,0.0,0.5087026161238655,0.4947187155362996,12.0,0.00157547725620244,0.0,0.5318739989321943,0.5302985216759919,12.0,22.5,0.013983900587565878,0.0,1,exit,16,48,late_train,0.5
RSI_30_bounded,14.0,0.020690739615296383,0.0,0.5157501334757073,0.4950593938604109,46.0,-9.387629925083907e-06,0.53,0.5302722904431394,0.5302816780730645,14.0,30.0,0.020690739615296383,0.0,1,entry,17,48,late_train,0.5
dist_to_high_24_sqrt_z,15.0,0.020618508902266297,0.0,0.5151094500800854,0.49449094117781905,33.0,3.2890749126490704e-06,0.49,0.5302722904431393,0.5302690013682266,15.0,24.0,0.020618508902266297,0.0,0,entry,18,48,late_train,0.5
dist_to_high_72_sqrt_z,25.0,0.017008908713016968,0.0,0.5117992525360384,0.49479034382302145,15.0,0.0007241108865922996,0.0,0.5310197544046984,0.5302956435181061,15.0,20.0,0.017008908713016968,0.0,0,exit,19,48,late_train,0.5
ADX_14_scaled,16.0,0.020050195057142006,0.0,0.5148958889482114,0.49484569389106936,27.0,8.456500853459836e-06,0.53,0.5302722904431394,0.5302638339422859,16.0,21.5,0.020050195057142006,0.0,0,entry,20,48,late_train,0.5
RSI_72_bounded,20.0,0.019033143277460474,0.0,0.5144687666844633,0.4954356234070028,16.0,0.00032173765728171766,0.01,0.5305926321409503,0.5302708944836686,16.0,18.0,0.019033143277460474,0.0,0,exit,21,48,late_train,0.5
ADX_72_scaled,17.0,0.019951977677881372,0.0,0.5147891083822743,0.49483713070439295,17.0,0.0002415222929329497,0.01,0.5304858515750133,0.5302443292820803,17.0,17.0,0.019951977677881372,0.0,0,both_tie,22,48,late_train,0.5
bb_pos_20_norm,18.0,0.019567115157341608,0.0,0.5144687666844634,0.4949016515271218,54.0,-2.7437213028780327e-05,0.6,0.5302722904431394,0.5302997276561682,18.0,36.0,0.019567115157341608,0.0,0,entry,23,48,late_train,0.5
dist_to_low_72_sqrt_z,36.0,0.013836011911834645,0.0,0.5087026161238655,0.4948666042120308,18.0,0.00020888399081897546,0.07,0.5304858515750133,0.5302769675841943,18.0,27.0,0.013836011911834645,0.0,0,exit,24,48,late_train,0.5
ema_slope_200_z,19.0,0.019330252127464365,0.0,0.5141484249866524,0.494818172859188,53.0,-2.3363546245325217e-05,0.51,0.5302722904431394,0.5302956539893847,19.0,36.0,0.019330252127464365,0.0,0,entry,25,48,late_train,0.5
RSI_14_bounded,24.0,0.017559405250007043,0.0,0.5125467164975973,0.49498731124759027,19.0,0.00010128761725403113,0.24,0.5303790710090763,0.5302777833918223,19.0,21.5,0.017559405250007043,0.0,0,exit,26,48,late_train,0.5
dist_ema_200_z,29.0,0.01531608765384096,0.0,0.5103043246129204,0.49498823695907945,20.0,9.5497174604664e-05,0.2,0.5303790710090764,0.5302835738344718,20.0,24.5,0.01531608765384096,0.0,0,exit,27,48,late_train,0.5
volatility_24_sqrt_z,21.0,0.018460483783355186,0.0,0.5129738387613454,0.4945133549779902,49.0,-1.1481370801869062e-05,0.6,0.5302722904431393,0.5302837718139412,21.0,35.0,0.018460483783355186,0.0,0,entry,28,48,late_train,0.5
dist_to_low_24_sqrt_z,26.0,0.01670495542347339,0.0,0.5115856914041644,0.49488073598069104,21.0,2.1767991632226646e-05,0.47,0.5302722904431393,0.5302505224515071,21.0,23.5,0.01670495542347339,0.0,0,exit,29,48,late_train,0.5
ema_slope_9_z,34.0,0.013885107572434219,0.0,0.5088093966898024,0.4949242891173682,22.0,1.494946896851701e-05,0.51,0.5302722904431394,0.5302573409741709,22.0,28.0,0.013885107572434219,0.0,0,exit,30,48,late_train,0.5
ema_spread_21_50_z,23.0,0.017619371352075364,0.0,0.5124399359316604,0.494820564579585,42.0,-1.8167645459143955e-06,0.53,0.5302722904431393,0.5302741072076852,23.0,32.5,0.017619371352075364,0.0,0,entry,31,48,late_train,0.5
vol_ratio_24_log1p_z,53.0,0.0038308305973582257,0.01,0.4984516817939134,0.4946208511965552,23.0,1.4576799740817492e-05,0.39,0.5302722904431394,0.5302577136433986,23.0,38.0,0.0038308305973582257,0.01,0,exit,32,48,late_train,0.5
ret_accel_6_24_z,48.0,0.008099426318696645,0.0,0.5032568072610785,0.4951573809423818,24.0,1.1055401432424894e-05,0.47,0.5302722904431394,0.530261235041707,24.0,36.0,0.008099426318696645,0.0,0,exit,33,48,late_train,0.5
vol_ratio_72_log1p_z,49.0,0.007225729058022767,0.0,0.5020822210357714,0.4948564919777486,25.0,9.018943778360544e-06,0.53,0.5302722904431394,0.530263271499361,25.0,37.0,0.007225729058022767,0.0,0,exit,34,48,late_train,0.5
log_ret_24_z,28.0,0.015573220658792908,0.0,0.5100907634810464,0.4945175428222535,26.0,8.732889019369416e-06,0.44,0.5302722904431394,0.53026355755412,26.0,27.0,0.015573220658792908,0.0,0,exit,35,48,late_train,0.5
log_ret_168_z,27.0,0.016009553880213412,0.0,0.5104111051788573,0.49440155129864394,47.0,-1.0465791689284742e-05,0.51,0.5302722904431393,0.5302827562348286,27.0,37.0,0.016009553880213412,0.0,0,entry,36,48,late_train,0.5
dist_to_low_168_sqrt_z,37.0,0.013619376713940867,0.0,0.5082754938601175,0.49465611714617663,28.0,7.490448890257184e-06,0.43,0.5302722904431395,0.5302647999942492,28.0,32.5,0.013619376713940867,0.0,0,exit,37,48,late_train,0.5
dist_ema_100_z,32.0,0.014274364005251006,0.0,0.5089161772557393,0.49464181325048834,29.0,7.019785344009044e-06,0.4,0.5302722904431393,0.5302652706577953,29.0,30.5,0.014274364005251006,0.0,0,exit,38,48,late_train,0.5
dist_ema_9_z,40.0,0.012329384127927001,0.0,0.5072076882007475,0.49487830407282046,30.0,6.707754866219773e-06,0.5,0.5302722904431394,0.5302655826882732,30.0,35.0,0.012329384127927001,0.0,0,exit,39,48,late_train,0.5
MOM_pct_30_z,31.0,0.0144886908091032,0.0,0.5093432995194874,0.4948546087103842,38.0,4.1904119296720665e-07,0.51,0.5302722904431393,0.5302718714019463,31.0,34.5,0.0144886908091032,0.0,0,entry,40,48,late_train,0.5
vol_expansion_24_log1p_z,52.0,0.004004400684838316,0.03,0.49877202349172456,0.49476762280688624,31.0,5.057896736437861e-06,0.46,0.5302722904431394,0.530267232546403,31.0,41.5,0.004004400684838316,0.03,0,exit,41,48,late_train,0.5
vol_ratio_168_log1p_z,51.0,0.005866303397433548,0.0,0.5006940736785905,0.494827770281157,34.0,3.2093972637259327e-06,0.48,0.5302722904431394,0.5302690810458757,34.0,42.5,0.005866303397433548,0.0,0,exit,42,48,late_train,0.5
dist_ema_21_z,35.0,0.013872106049351907,0.0,0.5083822744260544,0.49451016837670253,41.0,-8.839750800238022e-07,0.48,0.5302722904431393,0.5302731744182193,35.0,38.0,0.013872106049351907,0.0,0,entry,43,48,late_train,0.5
log_ret_6_z,54.0,-3.0954865571308776e-05,0.48,0.4945008008542446,0.4945317557198159,35.0,2.887406181928398e-06,0.52,0.5302722904431394,0.5302694030369575,35.0,44.5,2.887406181928398e-06,0.48,0,exit,44,48,late_train,0.5
range_sqrt_z,39.0,0.012963694269523984,0.0,0.5079551521623064,0.49499145789278237,36.0,2.590834134452713e-06,0.47,0.5302722904431393,0.5302696996090048,36.0,37.5,0.012963694269523984,0.0,0,exit,45,48,late_train,0.5
